battery_id,start_cycle,end_cycle
el150800737251,440,499
el150800737251,450,509
el150800737251,460,519
el150800737251,470,529
el150800737251,480,539
el150800737251,490,549
el150800737251,500,559
el150800737251,510,569
el150800737251,520,579
el150800737251,530,589
el150800737251,540,599
el150800737251,550,609
el150800737251,560,619
el150800737251,570,629
el150800737251,580,639
el150800737251,590,649
el150800737251,600,659
el150800737251,610,669
el150800737251,620,679
el150800737251,630,689
el150800737251,640,699
el150800737251,650,709
el150800737251,660,719
el150800737251,670,729
el150800737251,680,739
el150800737251,690,749
el150800737251,700,759
el150800737251,710,769
el150800737251,720,779
el150800737251,730,789
el150800737251,740,799
el150800737251,750,809
el150800737251,760,819
el150800737251,770,829
el150800737251,780,839
el150800737251,790,849
el150800737259,0,59
el150800737259,10,69
el150800737259,20,79
el150800737259,30,89
el150800737259,40,99
el150800737259,50,109
el150800737259,60,119
el150800737259,70,129
el150800737259,80,139
el150800737259,90,149
el150800737259,100,159
el150800737259,110,169
el150800737259,120,179
el150800737259,130,189
el150800737259,140,199
el150800737259,150,209
el150800737259,160,219
el150800737259,170,229
el150800737259,180,239
el150800737259,190,249
el150800737259,200,259
el150800737259,210,269
el150800737259,220,279
el150800737259,230,289
el150800737259,240,299
el150800737259,250,309
el150800737259,260,319
el150800737259,270,329
el150800737259,280,339
el150800737259,290,349
el150800737259,300,359
el150800737259,310,369
el150800737259,320,379
el150800737259,330,389
el150800737259,340,399
el150800737259,350,409
el150800737259,360,419
el150800737259,370,429
el150800737259,380,439
el150800737259,390,449
el150800737259,400,459
el150800737259,410,469
el150800737259,420,479
el150800737259,430,489
el150800737259,440,499
el150800737259,450,509
el150800737259,460,519
el150800737259,470,529
el150800737259,480,539
el150800737259,490,549
el150800737259,500,559
el150800737259,510,569
el150800737259,520,579
el150800737259,530,589
el150800737259,540,599
el150800737259,550,609
el150800737259,560,619
el150800737259,570,629
el150800737259,580,639
el150800737259,590,649
el150800737259,600,659
el150800737259,610,669
el150800737259,620,679
el150800737259,630,689
el150800737259,640,699
el150800737259,650,709
el150800737259,660,719
el150800737259,670,729
el150800737259,680,739
el150800737259,690,749
el150800737259,700,759
el150800737259,710,769
el150800737259,720,779
el150800737259,730,789
el150800737259,740,799
el150800737259,750,809
el150800737259,760,819
el150800737259,770,829
el150800737259,780,839
el150800737259,790,849
el150800737259,800,859
el150800737259,810,869
el150800737259,820,879
el150800737259,830,889
el150800737259,840,899
el150800737259,850,909
el150800737259,860,919
el150800737259,870,929
el150800737259,880,939
el150800737259,890,949
el150800737259,900,959
el150800737259,910,969
el150800737259,920,979
el150800737259,930,989
el150800737270,0,59
el150800737270,10,69
el150800737270,20,79
el150800737270,30,89
el150800737270,40,99
el150800737270,50,109
el150800737270,60,119
el150800737270,70,129
el150800737270,80,139
el150800737270,90,149
el150800737270,100,159
el150800737270,110,169
el150800737270,120,179
el150800737270,130,189
el150800737270,140,199
el150800737270,150,209
el150800737270,160,219
el150800737270,170,229
el150800737270,180,239
el150800737270,190,249
el150800737270,200,259
el150800737270,210,269
el150800737270,220,279
el150800737270,230,289
el150800737270,240,299
el150800737270,250,309
el150800737270,260,319
el150800737270,270,329
el150800737270,280,339
el150800737270,290,349
el150800737270,300,359
el150800737270,310,369
el150800737270,320,379
el150800737270,330,389
el150800737270,340,399
el150800737270,350,409
el150800737270,360,419
el150800737270,370,429
el150800737270,380,439
el150800737270,390,449
el150800737270,400,459
el150800737270,410,469
el150800737270,420,479
el150800737270,430,489
el150800737270,440,499
el150800737270,450,509
el150800737270,460,519
el150800737270,470,529
el150800737270,480,539
el150800737270,490,549
el150800737270,500,559
el150800737270,510,569
el150800737270,520,579
el150800737270,530,589
el150800737270,540,599
el150800737270,550,609
el150800737270,560,619
el150800737270,570,629
el150800737270,580,639
el150800737270,590,649
el150800737270,600,659
el150800737270,610,669
el150800737270,620,679
el150800737270,630,689
el150800737270,640,699
el150800737270,650,709
el150800737270,660,719
el150800737270,670,729
el150800737270,680,739
el150800737270,690,749
el150800737270,700,759
el150800737270,710,769
el150800737270,720,779
el150800737270,730,789
el150800737270,740,799
el150800737270,750,809
el150800737270,760,819
el150800737270,770,829
el150800737270,780,839
el150800737270,790,849
el150800737270,800,859
el150800737270,810,869
el150800737270,820,879
el150800737270,830,889
el150800737270,840,899
el150800737270,850,909
el150800737270,860,919
el150800737270,870,929
el150800737270,880,939
el150800737270,890,949
el150800737270,900,959
el150800737270,910,969
el150800737270,920,979
el150800737270,930,989
el150800737270,940,999
el150800737270,950,1009
el150800737270,960,1019
el150800737270,970,1029
el150800737270,980,1039
el150800737274,0,59
el150800737274,10,69
el150800737274,20,79
el150800737274,30,89
el150800737274,40,99
el150800737274,50,109
el150800737274,60,119
el150800737274,70,129
el150800737274,80,139
el150800737274,90,149
el150800737274,100,159
el150800737274,110,169
el150800737274,120,179
el150800737274,130,189
el150800737274,140,199
el150800737274,150,209
el150800737274,160,219
el150800737274,170,229
el150800737274,180,239
el150800737274,190,249
el150800737274,200,259
el150800737274,210,269
el150800737274,220,279
el150800737274,230,289
el150800737274,240,299
el150800737274,250,309
el150800737274,260,319
el150800737274,270,329
el150800737274,280,339
el150800737274,290,349
el150800737274,300,359
el150800737274,310,369
el150800737274,320,379
el150800737274,330,389
el150800737274,340,399
el150800737274,350,409
el150800737274,360,419
el150800737274,370,429
el150800737274,380,439
el150800737274,390,449
el150800737274,400,459
el150800737274,410,469
el150800737274,420,479
el150800737274,430,489
el150800737274,440,499
el150800737274,450,509
el150800737274,460,519
el150800737274,470,529
el150800737274,480,539
el150800737274,490,549
el150800737274,500,559
el150800737274,510,569
el150800737274,520,579
el150800737274,530,589
el150800737274,540,599
el150800737274,550,609
el150800737274,560,619
el150800737274,570,629
el150800737274,580,639
el150800737274,590,649
el150800737274,600,659
el150800737274,610,669
el150800737274,620,679
el150800737274,630,689
el150800737274,640,699
el150800737274,650,709
el150800737274,660,719
el150800737274,670,729
el150800737274,680,739
el150800737274,690,749
el150800737274,700,759
el150800737274,710,769
el150800737274,720,779
el150800737274,730,789
el150800737274,740,799
el150800737274,750,809
el150800737274,760,819
el150800737274,770,829
el150800737274,780,839
el150800737274,790,849
el150800737274,800,859
el150800737274,810,869
el150800737274,820,879
el150800737274,830,889
el150800737274,840,899
el150800737274,850,909
el150800737274,860,919
el150800737274,870,929
el150800737274,880,939
el150800737274,890,949
el150800737274,900,959
el150800737274,910,969
el150800737274,920,979
el150800737274,930,989
el150800737274,940,999
el150800737274,950,1009
el150800737274,960,1019
el150800737274,970,1029
el150800737274,980,1039
el150800737274,990,1049
el150800737274,1000,1059
el150800737274,1010,1069
el150800737274,1020,1079
el150800737274,1030,1089
el150800737274,1040,1099
el150800737274,1050,1109
el150800737274,1060,1119
el150800737274,1070,1129
el150800737274,1080,1139
el150800737276,0,59
el150800737276,10,69
el150800737276,20,79
el150800737276,30,89
el150800737276,40,99
el150800737276,50,109
el150800737276,60,119
el150800737276,70,129
el150800737276,80,139
el150800737276,90,149
el150800737276,100,159
el150800737276,110,169
el150800737276,120,179
el150800737276,130,189
el150800737276,140,199
el150800737276,150,209
el150800737276,160,219
el150800737276,170,229
el150800737276,180,239
el150800737276,190,249
el150800737276,200,259
el150800737276,210,269
el150800737276,220,279
el150800737276,230,289
el150800737276,240,299
el150800737276,250,309
el150800737276,260,319
el150800737276,270,329
el150800737276,280,339
el150800737276,290,349
el150800737276,300,359
el150800737276,310,369
el150800737276,320,379
el150800737276,330,389
el150800737276,340,399
el150800737276,350,409
el150800737276,360,419
el150800737276,370,429
el150800737276,380,439
el150800737276,390,449
el150800737276,400,459
el150800737276,410,469
el150800737276,420,479
el150800737276,430,489
el150800737276,440,499
el150800737276,450,509
el150800737276,460,519
el150800737276,470,529
el150800737276,480,539
el150800737276,490,549
el150800737276,500,559
el150800737276,510,569
el150800737276,520,579
el150800737276,530,589
el150800737276,540,599
el150800737276,550,609
el150800737276,560,619
el150800737276,570,629
el150800737276,580,639
el150800737276,590,649
el150800737276,600,659
el150800737276,610,669
el150800737276,620,679
el150800737276,630,689
el150800737276,640,699
el150800737276,650,709
el150800737276,660,719
el150800737276,670,729
el150800737276,680,739
el150800737276,690,749
el150800737276,700,759
el150800737276,710,769
el150800737276,720,779
el150800737276,730,789
el150800737276,740,799
el150800737276,750,809
el150800737279,0,59
el150800737279,10,69
el150800737279,20,79
el150800737279,30,89
el150800737279,40,99
el150800737279,50,109
el150800737279,60,119
el150800737279,70,129
el150800737279,80,139
el150800737279,90,149
el150800737279,100,159
el150800737279,110,169
el150800737279,120,179
el150800737279,130,189
el150800737279,140,199
el150800737279,150,209
el150800737279,160,219
el150800737279,170,229
el150800737279,180,239
el150800737279,190,249
el150800737279,200,259
el150800737279,210,269
el150800737279,220,279
el150800737279,230,289
el150800737279,240,299
el150800737279,250,309
el150800737279,260,319
el150800737279,270,329
el150800737279,280,339
el150800737279,290,349
el150800737279,300,359
el150800737279,310,369
el150800737279,320,379
el150800737279,330,389
el150800737279,340,399
el150800737279,350,409
el150800737279,360,419
el150800737279,370,429
el150800737279,380,439
el150800737279,390,449
el150800737279,400,459
el150800737279,410,469
el150800737279,420,479
el150800737279,430,489
el150800737279,440,499
el150800737279,450,509
el150800737279,460,519
el150800737279,470,529
el150800737279,480,539
el150800737279,490,549
el150800737279,500,559
el150800737279,510,569
el150800737279,520,579
el150800737279,530,589
el150800737279,540,599
el150800737279,550,609
el150800737279,560,619
el150800737279,570,629
el150800737279,580,639
el150800737279,590,649
el150800737279,600,659
el150800737279,610,669
el150800737279,620,679
el150800737279,630,689
el150800737279,640,699
el150800737279,650,709
el150800737279,660,719
el150800737279,670,729
el150800737280,0,59
el150800737280,10,69
el150800737280,20,79
el150800737280,30,89
el150800737280,40,99
el150800737280,50,109
el150800737280,60,119
el150800737280,70,129
el150800737280,80,139
el150800737280,90,149
el150800737280,100,159
el150800737280,110,169
el150800737280,120,179
el150800737280,130,189
el150800737280,140,199
el150800737280,150,209
el150800737280,160,219
el150800737280,170,229
el150800737280,180,239
el150800737280,190,249
el150800737280,200,259
el150800737280,210,269
el150800737280,220,279
el150800737280,230,289
el150800737280,240,299
el150800737280,250,309
el150800737280,260,319
el150800737280,270,329
el150800737280,280,339
el150800737280,290,349
el150800737280,300,359
el150800737280,310,369
el150800737280,320,379
el150800737280,330,389
el150800737280,340,399
el150800737280,350,409
el150800737280,360,419
el150800737280,370,429
el150800737280,380,439
el150800737280,390,449
el150800737280,400,459
el150800737280,410,469
el150800737280,420,479
el150800737280,430,489
el150800737280,440,499
el150800737280,450,509
el150800737280,460,519
el150800737280,470,529
el150800737280,480,539
el150800737280,490,549
el150800737280,500,559
el150800737280,510,569
el150800737280,520,579
el150800737280,530,589
el150800737280,540,599
el150800737280,550,609
el150800737280,560,619
el150800737280,570,629
el150800737280,580,639
el150800737280,590,649
el150800737280,600,659
el150800737280,610,669
el150800737280,620,679
el150800737280,630,689
el150800737280,640,699
el150800737280,650,709
el150800737280,660,719
el150800737280,670,729
el150800737280,680,739
el150800737280,690,749
el150800737280,700,759
el150800737280,710,769
el150800737280,720,779
el150800737280,730,789
el150800737280,740,799
el150800737280,750,809
el150800737280,760,819
el150800737280,770,829
el150800737280,780,839
el150800737280,790,849
el150800737280,800,859
el150800737280,810,869
el150800737280,820,879
el150800737280,830,889
el150800737280,840,899
el150800737280,850,909
el150800737280,860,919
el150800737280,870,929
el150800737280,880,939
el150800737280,890,949
el150800737280,900,959
el150800737280,910,969
el150800737280,920,979
el150800737280,930,989
el150800737280,940,999
el150800737280,950,1009
el150800737280,960,1019
el150800737280,970,1029
el150800737280,980,1039
el150800737280,990,1049
el150800737280,1000,1059
el150800737280,1010,1069
el150800737280,1020,1079
el150800737280,1030,1089
el150800737280,1040,1099
el150800737280,1050,1109
el150800737285,0,59
el150800737285,10,69
el150800737285,20,79
el150800737285,30,89
el150800737285,40,99
el150800737285,50,109
el150800737285,60,119
el150800737285,70,129
el150800737285,80,139
el150800737285,90,149
el150800737285,100,159
el150800737285,110,169
el150800737285,120,179
el150800737285,130,189
el150800737285,140,199
el150800737285,150,209
el150800737285,160,219
el150800737285,170,229
el150800737285,180,239
el150800737285,190,249
el150800737285,200,259
el150800737285,210,269
el150800737285,220,279
el150800737285,230,289
el150800737285,240,299
el150800737285,250,309
el150800737285,260,319
el150800737285,270,329
el150800737285,280,339
el150800737285,290,349
el150800737285,300,359
el150800737285,310,369
el150800737285,320,379
el150800737285,330,389
el150800737285,340,399
el150800737285,350,409
el150800737285,360,419
el150800737285,370,429
el150800737285,380,439
el150800737285,390,449
el150800737285,400,459
el150800737285,410,469
el150800737285,420,479
el150800737285,430,489
el150800737285,440,499
el150800737285,450,509
el150800737285,460,519
el150800737285,470,529
el150800737285,480,539
el150800737285,490,549
el150800737285,500,559
el150800737285,510,569
el150800737285,520,579
el150800737285,530,589
el150800737285,540,599
el150800737285,550,609
el150800737285,560,619
el150800737285,570,629
el150800737285,580,639
el150800737285,590,649
el150800737285,600,659
el150800737285,610,669
el150800737285,620,679
el150800737285,630,689
el150800737285,640,699
el150800737285,650,709
el150800737285,660,719
el150800737285,670,729
el150800737285,680,739
el150800737285,690,749
el150800737285,700,759
el150800737285,710,769
el150800737285,720,779
el150800737285,730,789
el150800737285,740,799
el150800737285,750,809
el150800737285,760,819
el150800737285,770,829
el150800737285,780,839
el150800737285,790,849
el150800737285,800,859
el150800737285,810,869
el150800737285,820,879
el150800737285,830,889
el150800737285,840,899
el150800737285,850,909
el150800737285,860,919
el150800737285,870,929
el150800737285,880,939
el150800737285,890,949
el150800737285,900,959
el150800737285,910,969
el150800737285,920,979
el150800737285,930,989
el150800737285,940,999
el150800737294,0,59
el150800737294,10,69
el150800737294,20,79
el150800737294,30,89
el150800737294,40,99
el150800737294,50,109
el150800737294,60,119
el150800737294,70,129
el150800737294,80,139
el150800737294,90,149
el150800737294,100,159
el150800737294,110,169
el150800737294,120,179
el150800737294,130,189
el150800737294,140,199
el150800737294,150,209
el150800737294,160,219
el150800737294,170,229
el150800737294,180,239
el150800737294,190,249
el150800737294,200,259
el150800737294,210,269
el150800737294,220,279
el150800737294,230,289
el150800737294,240,299
el150800737294,250,309
el150800737294,260,319
el150800737294,270,329
el150800737294,280,339
el150800737294,290,349
el150800737294,300,359
el150800737294,310,369
el150800737294,320,379
el150800737294,330,389
el150800737294,340,399
el150800737294,350,409
el150800737294,360,419
el150800737294,370,429
el150800737294,380,439
el150800737294,390,449
el150800737294,400,459
el150800737294,410,469
el150800737294,420,479
el150800737294,430,489
el150800737294,440,499
el150800737294,450,509
el150800737294,460,519
el150800737294,470,529
el150800737294,480,539
el150800737294,490,549
el150800737294,500,559
el150800737294,510,569
el150800737294,520,579
el150800737294,530,589
el150800737294,540,599
el150800737294,550,609
el150800737294,560,619
el150800737294,570,629
el150800737294,580,639
el150800737294,590,649
el150800737294,600,659
el150800737294,610,669
el150800737294,620,679
el150800737294,630,689
el150800737294,640,699
el150800737294,650,709
el150800737294,660,719
el150800737294,670,729
el150800737294,680,739
el150800737294,690,749
el150800737294,700,759
el150800737294,710,769
el150800737294,720,779
el150800737294,730,789
el150800737294,740,799
el150800737294,750,809
el150800737294,760,819
el150800737294,770,829
el150800737294,780,839
el150800737294,790,849
el150800737294,800,859
el150800737294,810,869
el150800737294,820,879
el150800737294,830,889
el150800737294,840,899
el150800737294,850,909
el150800737294,860,919
el150800737294,870,929
el150800737294,880,939
el150800737294,890,949
el150800737294,900,959
el150800737294,910,969
el150800737294,920,979
el150800737294,930,989
el150800737294,940,999
el150800737294,950,1009
el150800737294,960,1019
el150800737294,970,1029
el150800737294,980,1039
el150800737294,990,1049
el150800737294,1000,1059
el150800737294,1010,1069
el150800737294,1020,1079
el150800737294,1030,1089
el150800737294,1040,1099
el150800737294,1050,1109
el150800737294,1060,1119
el150800737294,1070,1129
el150800737294,1080,1139
el150800737294,1090,1149
el150800737294,1100,1159
el150800737294,1110,1169
el150800737294,1120,1179
el150800737294,1130,1189
el150800737294,1140,1199
el150800737294,1150,1209
el150800737294,1160,1219
el150800737294,1170,1229
el150800737294,1180,1239
el150800737294,1190,1249
el150800737294,1200,1259
el150800737297,0,59
el150800737297,10,69
el150800737297,20,79
el150800737297,30,89
el150800737297,40,99
el150800737297,50,109
el150800737297,60,119
el150800737297,70,129
el150800737297,80,139
el150800737297,90,149
el150800737297,100,159
el150800737297,110,169
el150800737297,120,179
el150800737297,130,189
el150800737297,140,199
el150800737297,150,209
el150800737297,160,219
el150800737297,170,229
el150800737297,180,239
el150800737297,190,249
el150800737297,200,259
el150800737297,210,269
el150800737297,220,279
el150800737297,230,289
el150800737297,240,299
el150800737297,250,309
el150800737297,260,319
el150800737297,270,329
el150800737297,280,339
el150800737297,290,349
el150800737297,300,359
el150800737297,310,369
el150800737297,320,379
el150800737297,330,389
el150800737297,340,399
el150800737297,350,409
el150800737297,360,419
el150800737297,370,429
el150800737297,380,439
el150800737297,390,449
el150800737297,400,459
el150800737297,410,469
el150800737297,420,479
el150800737297,430,489
el150800737297,440,499
el150800737297,450,509
el150800737297,460,519
el150800737297,470,529
el150800737297,480,539
el150800737297,490,549
el150800737297,500,559
el150800737297,510,569
el150800737297,520,579
el150800737297,530,589
el150800737297,540,599
el150800737297,550,609
el150800737297,560,619
el150800737297,570,629
el150800737297,580,639
el150800737297,590,649
el150800737297,600,659
el150800737297,610,669
el150800737297,620,679
el150800737297,630,689
el150800737297,640,699
el150800737297,650,709
el150800737297,660,719
el150800737297,670,729
el150800737297,680,739
el150800737297,690,749
el150800737297,700,759
el150800737297,710,769
el150800737297,720,779
el150800737297,730,789
el150800737297,740,799
el150800737297,750,809
el150800737297,760,819
el150800737297,770,829
el150800737297,780,839
el150800737297,790,849
el150800737297,800,859
el150800737297,810,869
el150800737297,820,879
el150800737297,830,889
el150800737297,840,899
el150800737297,850,909
el150800737297,860,919
el150800737297,870,929
el150800737297,880,939
el150800737297,890,949
el150800737297,900,959
el150800737297,910,969
el150800737297,920,979
el150800737297,930,989
el150800737297,940,999
el150800737297,950,1009
el150800737297,960,1019
el150800737297,970,1029
el150800737297,980,1039
el150800737297,990,1049
el150800737297,1000,1059
el150800737297,1010,1069
el150800737297,1020,1079
el150800737297,1030,1089
el150800737297,1040,1099
el150800737297,1050,1109
el150800737297,1060,1119
el150800737297,1070,1129
el150800737297,1080,1139
el150800737297,1090,1149
el150800737297,1100,1159
el150800737297,1110,1169
el150800737297,1120,1179
el150800737297,1130,1189
el150800737297,1140,1199
el150800737297,1150,1209
el150800737297,1160,1219
el150800737297,1170,1229
el150800737297,1180,1239
el150800737297,1190,1249
el150800737297,1200,1259
el150800737297,1210,1269
el150800737297,1220,1279
el150800737297,1230,1289
el150800737297,1240,1299
el150800737297,1250,1309
el150800737297,1260,1319
el150800737297,1270,1329
el150800737297,1280,1339
el150800737297,1290,1349
el150800737297,1300,1359
el150800737297,1310,1369
el150800737297,1320,1379
el150800737297,1330,1389
el150800737297,1340,1399
el150800737297,1350,1409
el150800737297,1360,1419
el150800737297,1370,1429
el150800737297,1380,1439
el150800737297,1390,1449
el150800737297,1400,1459
el150800737297,1410,1469
el150800737297,1420,1479
el150800737297,1430,1489
el150800737297,1440,1499
el150800737297,1450,1509
el150800737297,1460,1519
el150800737297,1470,1529
el150800737297,1480,1539
el150800737297,1490,1549
el150800737297,1500,1559
el150800737297,1510,1569
el150800737297,1520,1579
el150800737297,1530,1589
el150800737297,1540,1599
el150800737297,1550,1609
el150800737297,1560,1619
el150800737297,1570,1629
el150800737297,1580,1639
el150800737297,1590,1649
el150800737297,1600,1659
el150800737297,1610,1669
el150800737297,1620,1679
el150800737297,1630,1689
el150800737297,1640,1699
el150800737297,1650,1709
el150800737297,1660,1719
el150800737297,1670,1729
el150800737297,1680,1739
el150800737297,1690,1749
el150800737297,1700,1759
el150800737297,1710,1769
el150800737297,1720,1779
el150800737297,1730,1789
el150800737297,1740,1799
el150800737297,1750,1809
el150800737297,1760,1819
el150800737297,1770,1829
el150800737297,1780,1839
el150800737297,1790,1849
el150800737297,1800,1859
el150800737297,1810,1869
el150800737297,1820,1879
el150800737297,1830,1889
el150800737297,1840,1899
el150800737297,1850,1909
el150800737297,1860,1919
el150800737297,1870,1929
el150800737297,1880,1939
el150800737297,1890,1949
el150800737297,1900,1959
el150800737297,1910,1969
el150800737297,1920,1979
el150800737297,1930,1989
el150800737297,1940,1999
el150800737297,1950,2009
el150800737297,1960,2019
el150800737297,1970,2029
el150800737297,1980,2039
el150800737297,1990,2049
el150800737297,2000,2059
el150800737297,2010,2069
el150800737297,2020,2079
el150800737297,2030,2089
el150800737297,2040,2099
el150800737297,2050,2109
el150800737297,2060,2119
el150800737297,2070,2129
el150800737297,2080,2139
el150800737297,2090,2149
el150800737297,2100,2159
el150800737297,2110,2169
el150800737297,2120,2179
el150800737297,2130,2189
el150800737297,2140,2199
el150800737297,2150,2209
el150800737297,2160,2219
el150800737297,2170,2229
el150800737304,0,59
el150800737304,10,69
el150800737304,20,79
el150800737304,30,89
el150800737304,40,99
el150800737304,50,109
el150800737304,60,119
el150800737304,70,129
el150800737304,80,139
el150800737304,90,149
el150800737304,100,159
el150800737304,110,169
el150800737304,120,179
el150800737304,130,189
el150800737304,140,199
el150800737304,150,209
el150800737304,160,219
el150800737304,170,229
el150800737304,180,239
el150800737304,190,249
el150800737304,200,259
el150800737304,210,269
el150800737304,220,279
el150800737304,230,289
el150800737304,240,299
el150800737304,250,309
el150800737304,260,319
el150800737304,270,329
el150800737304,280,339
el150800737304,290,349
el150800737304,300,359
el150800737304,310,369
el150800737304,320,379
el150800737304,330,389
el150800737304,340,399
el150800737304,350,409
el150800737304,360,419
el150800737304,370,429
el150800737304,380,439
el150800737304,390,449
el150800737304,400,459
el150800737304,410,469
el150800737304,420,479
el150800737304,430,489
el150800737304,440,499
el150800737304,450,509
el150800737304,460,519
el150800737304,470,529
el150800737304,480,539
el150800737304,490,549
el150800737304,500,559
el150800737304,510,569
el150800737304,520,579
el150800737304,530,589
el150800737304,540,599
el150800737304,550,609
el150800737304,560,619
el150800737304,570,629
el150800737304,580,639
el150800737304,590,649
el150800737304,600,659
el150800737304,610,669
el150800737304,620,679
el150800737304,630,689
el150800737304,640,699
el150800737304,650,709
el150800737304,660,719
el150800737304,670,729
el150800737304,680,739
el150800737304,690,749
el150800737304,700,759
el150800737304,710,769
el150800737304,720,779
el150800737304,730,789
el150800737304,740,799
el150800737304,750,809
el150800737304,760,819
el150800737304,770,829
el150800737304,780,839
el150800737304,790,849
el150800737304,800,859
el150800737304,810,869
el150800737304,820,879
el150800737304,830,889
el150800737304,840,899
el150800737304,850,909
el150800737304,860,919
el150800737304,870,929
el150800737304,880,939
el150800737304,890,949
el150800737304,900,959
el150800737304,910,969
el150800737304,920,979
el150800737304,930,989
el150800737304,940,999
el150800737304,950,1009
el150800737304,960,1019
el150800737304,970,1029
el150800737304,980,1039
el150800737304,990,1049
el150800737304,1000,1059
el150800737304,1010,1069
el150800737304,1020,1079
el150800737304,1030,1089
el150800737304,1040,1099
el150800737304,1050,1109
el150800737304,1060,1119
el150800737304,1070,1129
el150800737304,1080,1139
el150800737304,1090,1149
el150800737304,1100,1159
el150800737304,1110,1169
el150800737304,1120,1179
el150800737304,1130,1189
el150800737304,1140,1199
el150800737304,1150,1209
el150800737304,1160,1219
el150800737304,1170,1229
el150800737304,1180,1239
el150800737304,1190,1249
el150800737304,1200,1259
el150800737304,1210,1269
el150800737304,1220,1279
el150800737307,0,59
el150800737307,10,69
el150800737307,20,79
el150800737307,30,89
el150800737307,40,99
el150800737307,50,109
el150800737307,60,119
el150800737307,70,129
el150800737307,80,139
el150800737307,90,149
el150800737307,100,159
el150800737307,110,169
el150800737307,120,179
el150800737307,130,189
el150800737307,140,199
el150800737307,150,209
el150800737307,160,219
el150800737307,170,229
el150800737307,180,239
el150800737307,190,249
el150800737307,200,259
el150800737307,210,269
el150800737307,220,279
el150800737307,230,289
el150800737307,240,299
el150800737307,250,309
el150800737307,260,319
el150800737307,270,329
el150800737307,280,339
el150800737307,290,349
el150800737307,300,359
el150800737307,310,369
el150800737307,320,379
el150800737307,330,389
el150800737307,340,399
el150800737307,350,409
el150800737307,360,419
el150800737307,370,429
el150800737307,380,439
el150800737307,390,449
el150800737307,400,459
el150800737307,410,469
el150800737307,420,479
el150800737307,430,489
el150800737307,440,499
el150800737307,450,509
el150800737307,460,519
el150800737307,470,529
el150800737307,480,539
el150800737307,490,549
el150800737307,500,559
el150800737307,510,569
el150800737307,520,579
el150800737307,530,589
el150800737307,540,599
el150800737307,550,609
el150800737307,560,619
el150800737307,570,629
el150800737307,580,639
el150800737307,590,649
el150800737307,600,659
el150800737307,610,669
el150800737307,620,679
el150800737307,630,689
el150800737307,640,699
el150800737307,650,709
el150800737307,660,719
el150800737307,670,729
el150800737307,680,739
el150800737307,690,749
el150800737307,700,759
el150800737307,710,769
el150800737307,720,779
el150800737307,730,789
el150800737307,740,799
el150800737307,750,809
el150800737307,760,819
el150800737307,770,829
el150800737307,780,839
el150800737307,790,849
el150800737307,800,859
el150800737307,810,869
el150800737307,820,879
el150800737307,830,889
el150800737307,840,899
el150800737307,850,909
el150800737307,860,919
el150800737307,870,929
el150800737307,880,939
el150800737307,890,949
el150800737307,900,959
el150800737307,910,969
el150800737307,920,979
el150800737307,930,989
el150800737307,940,999
el150800737307,950,1009
el150800737307,960,1019
el150800737307,970,1029
el150800737307,980,1039
el150800737307,990,1049
el150800737307,1000,1059
el150800737307,1010,1069
el150800737307,1020,1079
el150800737307,1030,1089
el150800737307,1040,1099
el150800737307,1050,1109
el150800737307,1060,1119
el150800737307,1070,1129
el150800737307,1080,1139
el150800737307,1090,1149
el150800737307,1100,1159
el150800737307,1110,1169
el150800737307,1120,1179
el150800737307,1130,1189
el150800737307,1140,1199
el150800737307,1150,1209
el150800737307,1160,1219
el150800737307,1170,1229
el150800737307,1180,1239
el150800737307,1190,1249
el150800737307,1200,1259
el150800737307,1210,1269
el150800737307,1220,1279
el150800737307,1230,1289
el150800737307,1240,1299
el150800737307,1250,1309
el150800737307,1260,1319
el150800737307,1270,1329
el150800737307,1280,1339
el150800737307,1290,1349
el150800737307,1300,1359
el150800737307,1310,1369
el150800737307,1320,1379
el150800737307,1330,1389
el150800737307,1340,1399
el150800737307,1350,1409
el150800737307,1360,1419
el150800737307,1370,1429
el150800737307,1380,1439
el150800737307,1390,1449
el150800737307,1400,1459
el150800737307,1410,1469
el150800737307,1420,1479
el150800737307,1430,1489
el150800737307,1440,1499
el150800737307,1450,1509
el150800737307,1460,1519
el150800737307,1470,1529
el150800737307,1480,1539
el150800737307,1490,1549
el150800737307,1500,1559
el150800737307,1510,1569
el150800737307,1520,1579
el150800737307,1530,1589
el150800737307,1540,1599
el150800737307,1550,1609
el150800737307,1560,1619
el150800737307,1570,1629
el150800737307,1580,1639
el150800737307,1590,1649
el150800737307,1600,1659
el150800737307,1610,1669
el150800737307,1620,1679
el150800737307,1630,1689
el150800737307,1640,1699
el150800737307,1650,1709
el150800737307,1660,1719
el150800737307,1670,1729
el150800737307,1680,1739
el150800737307,1690,1749
el150800737307,1700,1759
el150800737307,1710,1769
el150800737307,1720,1779
el150800737307,1730,1789
el150800737307,1740,1799
el150800737307,1750,1809
el150800737307,1760,1819
el150800737307,1770,1829
el150800737313,0,59
el150800737313,10,69
el150800737313,20,79
el150800737313,30,89
el150800737313,40,99
el150800737313,50,109
el150800737313,60,119
el150800737313,70,129
el150800737313,80,139
el150800737313,90,149
el150800737313,100,159
el150800737313,110,169
el150800737313,120,179
el150800737313,130,189
el150800737313,140,199
el150800737313,150,209
el150800737313,160,219
el150800737313,170,229
el150800737313,180,239
el150800737313,190,249
